Sail.SunInertial.X        Sail.SunInertial.Y        Sail.SunInertial.Z        
-5523166097.884214        -9288587522.314476        607151389.7519994         
-5530132849.738547        -9300626788.535749        607906379.9562054         
-5537099038.456884        -9312665259.616735        608661330.5984974         
-5544064668.146459        -9324702938.394794        609416241.083981          
-5551029742.613842        -9336739822.680082        610171111.1641626         
-5557994269.862153        -9348775910.820663        610925940.5195765         
-5564958258.681214        -9360811204.421846        611680728.7908907         
-5571921716.85801         -9372845707.299187        612435475.6858215         
-5578884650.939823        -9384879424.578466        613190181.0064387         
-5585847066.501633        -9396912362.420876        613944844.6236653         
-5592808968.19136         -9408944528.912903        614699466.4099045         
-5599770356.600782        -9420975935.170784        615454046.297657          
-5606731224.887489        -9433006589.00889         616208584.651588          
-5613691566.79447         -9445036490.709688        616963082.067287          
-5620651379.68271         -9457065639.192417        617717538.9683428         
-5627610661.837329        -9469094033.584763        618471955.6454296         
-5634569411.899435        -9481121672.412127        619226332.3104081         
-5641527629.410976        -9493148553.358501        619980669.0890856         
-5648485315.581179        -9505174673.868826        620734965.9789414         
-5655442473.241964        -9517200033.146717        621489222.791472          
-5662399102.785959        -9529224633.255316        622243439.3075881         
-5669355200.497227        -9541248472.161737        622997615.6577635         
-5676310766.895693        -9553271542.996792        623751752.0156589         
-5683265806.970322        -9565293840.559706        624505848.3424058         
-5690220327.000921        -9577315362.156349        625259904.5025625         
-5697174333.595818        -9589336106.853951        626013920.3427505         
-5704127833.612495        -9601356075.201214        626767895.7071214         
-5711080834.295235        -9613375269.676126        627521830.4080024         
-5718033342.240374        -9625393696.428806        628275724.1890397         
-5724985358.309696        -9637411364.466244        629029576.9620609         
-5731936878.355246        -9649428277.419138        629783389.0907378         
-5738887901.265126        -9661444434.981251        630537160.9620013         
-5745838427.666833        -9673459837.952728        631290892.81109           
-5752788457.575455        -9685474487.807537        632044584.8136196         
-5759737990.234415        -9697488385.597178        632798237.1111484         
-5766687024.737416        -9709501531.524857        633551849.7792201         
-5773635560.813425        -9721513925.533968        634305422.7532229         
-5780583597.816895        -9733525569.278784        635058955.7839088         
-5787531130.073573        -9745536463.903547        635812448.7305789         
-5794478150.920177        -9757546602.723608        636565901.6977501         
-5801424659.834042        -9769555975.724297        637319314.5685439         
-5808370660.191904        -9781564574.155561        638072686.9464197         
-5815316157.428125        -9793572390.477718        638826018.2742028         
-5822261158.837267        -9805579418.187992        639579307.8893447         
-5829205673.765922        -9817585652.253571        640332555.0367317         
-5836149713.597149        -9829591090.529516        641085758.84657           
-5843093289.055382        -9841595735.966404        641838918.3896303         
-5850036405.091275        -9853599592.55184         642592033.0841141         
-5856979066.502556        -9865602659.308153        643345102.7105851         
-5863921282.241217        -9877604935.987516        644098126.9994607         
-5870863061.942255        -9889606425.7239          644851105.6688428         
-5877804414.121117        -9901607133.995359        645604038.5319829         
-5884745345.887636        -9913607067.739834        646356925.5251608         
-5891685863.147696        -9925606235.08057         647109766.682385          
-5898625970.555523        -9937604646.20381         647862562.0677195         
-5905565668.241394        -9949602314.352833        648615311.837172          
-5912504948.498409        -9961599249.277266        649368016.6065917         
-5919443803.867264        -9973595453.084303        650120677.2311068         
-5926382230.000015        -9985590926.28422         650873294.398839          
-5933320223.025104        -9997585669.127678        651625868.6599417         
-5940257779.112209        -10009579680.65435        652378400.4636626         
-5947194895.176487        -10021572958.35402        653130890.1331663         
-5954131569.834254        -10033565498.72096        653883337.8055677         
-5961067803.534199        -10045557299.27008        654635743.3596983         
-5968003594.637103        -10057548359.61505        655388106.5661211         
-5974938938.103843        -10069538674.55313        656140427.4563212         
-5981873833.9953          -10081528233.7099         656892706.0056825         
-5988808287.647614        -10093517028.1965         657644941.8904028         
-5995742306.559544        -10105505051.59149        658397134.6142702         
-6002675899.4388          -10117492299.40515        659149283.5995002         
-6009609076.067018        -10129478768.99939        659901388.2177997         
-6016541847.335341        -10141464460.21792        660653447.7782927         
-6023474224.034632        -10153449377.28017        661405461.5105357         
-6030406211.580336        -10165433527.95355        662157428.825942          
-6037337810.775213        -10177416915.38444        662909349.6101923         
-6044269025.610134        -10189399539.77514        663661223.8052673         
-6051199861.677794        -10201381403.34614        664413051.256588          
-6058130323.679377        -10213362509.82462        665164831.8170233         
-6065060415.112768        -10225342863.28151        665916565.3805227         
-6071990138.746062        -10237322467.60314        666668251.8556309         
-6078919497.271796        -10249301326.95094        667419891.0934367         
-6085848492.152985        -10261279447.5576         668171482.8444533         
-6092777118.93906         -10273256835.17422        668923027.0524306         
-6099705371.520799        -10285233487.63567        669674523.9711809         
-6106633249.190401        -10297209399.33596        670425973.6869736         
-6113560754.439867        -10309184565.57976        671177376.0550151         
-6120487891.286411        -10321158982.40022        671928730.8053861         
-6127414665.226866        -10333132646.33324        672680037.5854807         
-6134341083.567104        -10345105554.83874        673431295.9614868         
-6141267155.514507        -10357077707.7475         674182505.3865509         
-6148192889.515209        -10369049109.47608        674933665.2518005         
-6155118288.288029        -10381019764.86236        675684775.2891531         
-6162043354.675282        -10392989673.35964        676435835.5665302         
-6168968095.839768        -10404958834.86262        677186846.0728583         
-6175892519.821993        -10416927252.3125         677937806.7546353         
-6182816633.81642         -10428894930.70493        678688717.6164441         
-6189740443.930995        -10440861876.27838        679439578.7427478         
-6196663955.414888        -10452828096.32232        680190390.2679515         
-6203587172.597616        -10464793600.15304        680941152.3063555         
-6210510095.533264        -10476758400.13289        681691865.0189352         
-6217432716.782616        -10488722505.06483        682442528.9827151         
-6224355029.540914        -10500685916.29971        683193144.9618993         
-6231277030.273082        -10512648633.82583        683943713.5138512         
-6238198716.030107        -10524610657.53091        684694235.0273333         
-6245120083.994686        -10536571986.23583        685444709.7647328         
-6252041132.162634        -10548532617.33678        686195137.8421416         
-6258961860.290575        -10560492547.34116        686945519.1741533         
-6265882270.006517        -10572451773.87789        687695853.4069943         
-6272802360.854536        -10584410296.67881        688446140.079205          
-6279722129.19271         -10596368110.59857        689196378.990612          
-6286641576.728044        -10608325205.5048         689946569.8809028         
-6293560710.563845        -10620281572.93057        690696712.1997933         
-6300479540.119598        -10632237207.04437        691446805.2404585         
-6307398076.187689        -10644192104.17269        692196848.2346182         
-6314316330.776324        -10656146262.78149        692946840.3882484         
-6321234317.101856        -10668099684.17009        693696780.8740377         
-6328152048.280527        -10680052374.41924        694446668.8206482         
-6335069531.956852        -10692004343.47784        695196503.5850859         
-6341986771.198605        -10703955597.01763        695946285.0408368         
-6348903772.140318        -10715906138.32082        696696013.1595736         
-6355820542.198181        -10727855973.15732        697445687.8706927         
-6362737087.511144        -10739805109.21117        698195309.1695604         
-6369653412.537199        -10751753554.87854        698944877.153542          
-6376569520.422302        -10763701318.67096        699694391.9970059         
-6383485413.550168        -10775648409.58011        700443853.878684          
-6390401092.254927        -10787594838.7242         701193262.9380832         
-6397316550.113886        -10799540616.47474        701942619.5678635         
-6404231778.418133        -10811485744.90912        702691924.5080347         
-6411146773.168984        -10823430222.23949        703441178.3537312         
-6418061532.945727        -10835374046.89237        704190381.4808049         
-6424976057.445978        -10847317217.1708         704939534.131546          
-6431890347.661381        -10859259730.95748        705688636.4361677         
-6438804406.432398        -10871201586.12486        706437688.3946533         
-6445718238.746219        -10883142782.0394         707186689.8277564         
-6452631849.203634        -10895083321.84131        707935640.4183927         
-6459545237.293428        -10907023208.26545        708684540.1077113         
-6466458403.534441        -10918962438.15509        709433389.0718918         
-6473371353.596687        -10930901008.55233        710182187.3105741         
-6480284094.889942        -10942838919.40678        710930934.6921029         
-6487196634.880297        -10954776172.78065        711679631.0612102         
-6494108980.819417        -10966712772.24965        712428276.2723746         
-6501021139.889144        -10978648722.91354        713176870.1751323         
-6507933118.99073         -10990584032.56113        713925412.562665          
-6514844921.151269        -11002518712.76871        714673903.2641859         
-6521756542.242529        -11014452772.26193        715422342.5344343         
-6528667978.982522        -11026386213.26449        716170730.8327498         
-6535579231.187449        -11038319037.57334        716919068.453824          
-6542490298.90237         -11050251247.66021        717667355.583066          
-6549401181.811388        -11062182845.57656        718415592.3473477         
-6556311879.809689        -11074113832.44051        719163778.7991691         
-6563222393.891113        -11086044208.80396        719911914.8607335         
-6570132726.222141        -11097973976.5026         720660000.2533813         
-6577042876.173953        -11109903139.38942        721408034.6571512         
-6583952839.486834        -11121831696.16205        722156018.0658154         
-6590862616.911501        -11133759640.39028        722903950.4472628         
-6597772214.222653        -11145686967.07918        723651831.5135574         
-6604681639.269419        -11157613673.57492        724399660.848701          
-6611590901.136253        -11169539759.1159         725147437.9974523         
-6618500010.049705        -11181465224.86395        725895162.4969888         
-6625408977.402783        -11193390074.66199        726642833.8667197         
-6632317814.412464        -11205314317.04154        727390451.597919          
-6639226526.712407        -11217237964.22781        728138015.4318175         
-6646135115.438708        -11229161024.03082        728885525.6380434         
-6653043584.766178        -11241083501.9501         729632982.5910001         
-6659951939.98704         -11253005405.97321        730380386.6361156         
-6666860184.953093        -11264926745.95704        731127738.1960769         
-6673768321.650383        -11276847532.41326        731875037.8028107         
-6680676350.535923        -11288767775.88428        732622286.0677948         
-6687584271.052187        -11300687487.27136        733369483.6033721         
-6694492080.265968        -11312606679.40552        734116630.9747686         
-6701399768.188623        -11324525363.94188        734863728.9889836         
-6708307322.49119         -11336443543.80739        735610778.7666235         
-6715214735.441444        -11348361217.68787        736357781.2388554         
-6722122001.83145         -11360278383.94414        737104737.0684452         
-6729029117.699918        -11372195040.22758        737851646.724772          
-6735936080.675083        -11384111183.21462        738598510.4969125         
-6742842890.679931        -11396026809.09959        739345328.4709654         
-6749749550.339253        -11407941915.23663        740092100.4811964         
-6756656062.459744        -11419856502.54272        740838826.1604176         
-6763562425.418815        -11431770571.33784        741585505.3477879         
-6770468639.455372        -11443684116.18707        742332138.0646024         
-6777374710.572744        -11455597132.21914        743078724.1214962         
-6784280647.032207        -11467509617.87226        743825263.1836662         
-6791186457.601952        -11479421574.20048        744571754.8926883         
-6798092151.177511        -11491333004.36821        745318198.9135895         
-6804997736.799235        -11503243913.73252        746064594.9329071         
-6811903223.282536        -11515154311.06604        746810942.6192684         
-6818808615.410511        -11527064209.61137        747557241.7317562         
-6825713910.64423         -11538973620.31062        748303492.5175323         
-6832619107.059995        -11550882548.32311        749049695.4865007         
-6839524205.290384        -11562790999.03278        749795851.0550981         
-6846429205.539104        -11574698978.96481        750541959.6080327         
-6853334106.911938        -11586606494.55461        751288021.5488091         
-6860238907.920195        -11598513551.48014        752034037.2810712         
-6867143607.334226        -11610420154.86047        752780007.1466589         
-6874048204.236141        -11622326310.93727        753525931.3470941         
-6880952694.054122        -11634232027.53789        754271810.0980568         
-6887857068.017008        -11646137306.68355        755017643.9657698         
-6894761321.92661         -11658042144.71852        755763433.5043283         
-6901665456.183456        -11669946538.74182        756509179.0196767         
-6908569473.028294        -11681850487.41582        757254880.68467           
-6915473375.879312        -11693753990.52178        758000538.6139073         
-6922377169.385521        -11705657049.02903        758746152.8831091         
-6929280859.573693        -11717559665.92026        759491723.5078521         
-6936184452.566389        -11729461848.27902        760237250.4254217         
-6943087949.239819        -11741363606.25149        760982733.7710786         
-6949991346.598933        -11753264945.0431         761728174.1402869         
-6956894645.291191        -11765165867.32587        762473572.1560125         
-6963797847.628917        -11777066378.06824        763218928.3404102         
-6970700955.08956         -11788966484.00833        763964243.2213497         
-6977603967.896276        -11800866192.58333        764709517.367033          
-6984506885.313452        -11812765511.44749        765454751.36271           
-6991409706.073844        -11824664448.9366         766199945.7416358         
-6998312426.845074        -11836563015.72495        766945100.9523458         
-7005215037.439856        -11848461221.62481        767690217.6663809         
-7012117525.595401        -11860359068.13624        768435296.8513651         
-7019019883.643016        -11872256553.0383         769180339.2808208         
-7025922106.286223        -11884153674.13446        769925345.4715819         
-7032824189.303174        -11896050428.75836        770670315.7649817         
-7039726129.88237         -11907946813.42563        771415250.3430991         
-7046627927.345257        -11919842824.25788        772160149.2072601         
-7053529583.577319        -11931738458.58902        772905012.1290412         
-7060431100.485693        -11943633717.31149        773649838.7042832         
-7067332475.516599        -11955528600.56704        774394628.7627916         
-7074233708.136782        -11967423102.77303        775139382.3306551         
-7081134803.5895          -11979317219.041          775884099.2425303         
-7088035769.384238        -11991210947.86585        776628779.2123976         
-7094936613.574354        -12003104290.46722        777373421.9557753         
-7101837344.365971        -12014997250.33587        778118027.2379723         
-7108737970.101655        -12026889833.36706        778862594.8739529         
-7115638498.81717         -12038782049.13791        779607124.6917939         
-7122538934.298191        -12050673911.92524        780351616.6495705         
-7129439272.853674        -12062565433.82672        781096071.2348762         
-7136339511.238906        -12074456621.47764        781840489.2306514         
-7143239648.332098        -12086347482.01799        782584871.3685684         
-7150139682.069134        -12098238023.85911        783329218.3941984         
-7157039608.718761        -12110128255.34781        784073531.1148114         
-7163939423.333802        -12122018183.96871        784817810.3754077         
-7170839120.583752        -12133907816.39033        785562056.9877939         
-7177738694.80141         -12145797159.98418        786306271.6404095         
-7184638136.046238        -12157686223.01507        787050455.0430641         
-7191537429.890359        -12169575007.03413        787794608.2387919         
-7198436566.370294        -12181463507.11524        788538732.2125502         
-7205335540.095606        -12193351718.17539        789282827.6436753         
-7212234347.756063        -12205239635.73563        790026895.0042272         
-7219132987.70419         -12217127255.55731        790770934.6185999         
-7226031460.208412        -12229014573.85306        791514946.6729531         
-7232929767.748406        -12240901588.3052         792258931.1894712         
-7239827913.783915        -12252788300.36931        793002888.0114927         
-7246725897.433998        -12264674714.32742        793746817.0927958         
-7253623715.056282        -12276560829.51999        794490718.7613988         
-7260521367.616516        -12288446643.14971        795234593.2980189         
-7267418858.519848        -12300332155.20625        795978440.8332686         
-7274316191.01921         -12312217368.06026        796722261.4734149         
-7281213367.651953        -12324102285.52568        797466055.354013          
-7288110390.355681        -12335986912.47441        798209822.6358867         
-7295007260.688084        -12347871255.36366        798953563.4543056         
-7301903978.024527        -12359755323.884          799697277.9058256         
-7308800534.591992        -12371639127.55819        800440966.3746839         
-7315696920.262693        -12383522668.28763        801184629.6034393         
-7322593128.929543        -12395405944.92976        801928268.2094674         
-7329489156.134653        -12407288956.763          802671882.6298208         
-7336384997.766203        -12419171702.77898        803415473.1982574         
-7343280650.419106        -12431054181.15348        804159040.1534886         
-7350176112.183547        -12442936389.51359        804902583.607306          
-7357071383.162048        -12454818326.43395        805646103.4841614         
-7363966462.97737         -12466699993.66522        806389599.5682712         
-7370861346.501206        -12478581391.63722        807133071.9052644         
-7377756030.597176        -12490462514.64845        807876520.7427783         
-7384650517.803786        -12502343357.36686        808619946.1409311         
-7391544812.890682        -12514223917.46216        809363348.0423231         
-7398438921.2256          -12526104194.98586        810106726.3891869         
-7405332848.429129        -12537984191.97411        810850081.1676426         
-7412226600.382065        -12549863912.63696        811593412.403965          
-7419120182.769367        -12561743364.69617        812336720.1250553         
-7426013597.070363        -12573622560.37474        813080004.4774513         
-7432906837.475085        -12585501509.43397        813823266.1214142         
-7439799898.869656        -12597380216.12486        814566505.981245          
-7446692778.337933        -12609258685.16627        815309724.9020233         
-7453585472.10054         -12621136922.44476        816052923.7132578         
-7460477974.803366        -12633014933.68164        816796103.2717133         
-7467370279.96319         -12644892723.63598        817539264.4332237         
-7474262380.794657        -12656770296.14518        818282407.9779005         
-7481154270.228235        -12668647655.63447        819025534.5177135         
-7488045936.944923        -12680524807.1797         819768644.6448774         
-7494937365.399197        -12692401748.82261        820511739.2356453         
-7501828544.817593        -12704278472.01633        821254819.0500164         
-7508719469.247989        -12716154967.90282        821997884.4931078         
-7515610135.175053        -12728031228.06376        822740935.7170992         
-7522500541.187215        -12739907244.23606        823483972.6847086         
-7529390688.275622        -12751783008.62719        824226995.1853266         
-7536280580.138119        -12763658515.05688        824970002.817914          
-7543170221.879983        -12775533761.37786        825712994.9884062         
-7550059614.62743         -12787408748.5001         826455971.21626           
-7556948757.250303        -12799283472.73184        827198931.3992777         
-7563837653.556238        -12811157928.83707        827941875.3990326         
-7570726309.941751        -12823032114.92016        828684802.9552126         
-7577614732.74488         -12834906032.02095        829427713.8196154         
-7584502927.597811        -12846779683.20797        830170607.8162994         
-7591390899.440248        -12858653073.21237        830913484.843749          
-7598278652.617097        -12870526208.96826        831656344.8297434         
-7605166188.89167         -12882399101.22658        832399187.7267122         
-7612053502.383821        -12894271760.95442        833142013.847353          
-7618940584.432569        -12906144191.90149        833884823.9258699         
-7625827429.71459         -12918016395.1829         834627618.6367483         
-7632714033.746338        -12929888372.48901        835370398.543889          
-7639600391.577895        -12941760125.17982        836113164.1714849         
-7646486498.173162        -12953631653.5731         836855916.0025415         
-7653372349.26075         -12965502957.03432        837598654.4342051         
-7660257941.943805        -12977374035.32691        838341379.7022305         
-7667143272.283903        -12989244890.67571        839084091.915863          
-7674028331.292973        -13001115523.03903        839826791.4441509         
-7680913112.000834        -13012985925.42817        840569478.8265781         
-7687797613.152941        -13024856090.46424        841312154.3728619         
-7694681835.935841        -13036726012.95784        842054818.2229605         
-7701565782.538051        -13048595689.35845        842797470.4509554         
-7708449455.953328        -13060465117.47147        843540111.0988464         
-7715332860.104306        -13072334296.78962        844282740.1653376         
-7722215999.447874        -13084203230.00233        845025357.5627851         
-7729098874.950053        -13096071924.08743        845767963.241725          
-7735981481.16864         -13107940383.41607        846510557.5867529         
-7742863814.278513        -13119808607.09541        847253141.1633892         
-7749745873.347038        -13131676595.10695        847995714.3940077         
-7756627657.187328        -13143544349.08402        848738277.6387835         
-7763509163.53201         -13155411871.10289        849480831.2546988         
-7770390389.315254        -13167279162.97541        850223375.5852032         
-7777271331.31381         -13179146226.3332         850965910.9029694         
-7784151985.944336        -13191013064.12906        851708437.3346062         
-7791032345.082889        -13202879680.5224         852450955.0283604         
-7797912396.156509        -13214746073.02663        853193464.4604473         
-7804792131.043118        -13226612233.02654        853935966.0313873         
-7811671545.96781         -13238478151.8451         854678459.8358984         
-7818550639.179187        -13250343821.30789        855420945.7626438         
-7825429410.700219        -13262209233.36255        856163423.5515432         
-7832307862.714918        -13274074380.33969        856905892.8035202         
-7839185999.954765        -13285939256.08591        857648352.9574165         
-7846063828.424553        -13297803858.39991        858390803.2848749         
-7852941350.056105        -13309668187.95711        859133243.199995          
-7859818564.676052        -13321532240.72491        859875672.5124607         
-7866695477.114775        -13333396011.2513         860618091.0096569         
-7873572094.765602        -13345259497.50561        861360498.3793192         
-7880448424.95553         -13357122700.48389        862102894.3446207         
-7887324474.277658        -13368985623.3466         862845278.7250834         
-7894200248.558916        -13380848271.08823        863587651.4400406         
-7901075752.887373        -13392710651.10891        864330012.464797          
-7907950989.489445        -13404572774.81301        865072361.830327          
-7914825952.623889        -13416434653.8311         865814699.9638004         
-7921700633.557117        -13428296292.63966        866557027.73592           
-7928575026.46492         -13440157693.17612        867299345.9779787         
-7935449125.851238        -13452018857.82956        868041655.4308062         
-7942322925.275562        -13463879788.37742        868783956.8053541         
-7949196417.786877        -13475740485.13271        869526250.7676935         
-7956069596.870722        -13487600946.90235        870268537.8783989         
-7962942457.185709        -13499461172.24312        871010818.4997692         
-7969814992.257076        -13511321161.4199         871753092.8180408         
-7976687190.766163        -13523180911.52399        872495361.215909          
-7983559043.956369        -13535040412.01917        873237624.15804           
-7990430549.343915        -13546899651.4563         873979881.7888298         
-7997301707.586349        -13558758620.11622        874722133.9944258         
-8004172521.176313        -13570617309.64284        875464380.5089016         
-8011042994.299679        -13582475712.97471        876206620.9557981         
-8017913132.953526        -13594333824.8945         876948854.8489809         
-8024782944.470409        -13606191643.7522         877691081.5655003         
-8031652433.328351        -13618049172.65882        878433300.4934101         
-8038521598.260267        -13629906412.62525        879175511.4437323         
-8045390440.186127        -13641763360.22765        879917714.4043198         
-8052258963.16165         -13653620013.80301        880659909.2408638         
-8059127171.078669        -13665476374.19132        881402095.7959251         
-8065995066.687705        -13677332443.53334        882144273.9608383         
-8072862651.709156        -13689188224.54131        882886443.6765728         
-8079729927.303239        -13701043720.52891        883628604.88521           
-8086596893.674124        -13712898936.82327        884370757.4618673         
-8093463545.709967        -13724753880.40473        885112901.3916578         
-8100329873.180883        -13736608551.83786        885855037.0685816         
-8107195869.566627        -13748462945.81408        886597164.8798962         
-8114061531.833676        -13760317056.9603         887339284.9764519         
-8120926858.206917        -13772170880.17399        888081397.3626547         
-8127791848.042554        -13784024410.10347        888823501.9405994         
-8134656502.347631        -13795877641.31301        889565598.5066919         
-8141520824.30052         -13807730569.37104        890307686.7160435         
-8148384818.057848        -13819583193.27104        891049766.0684996         
-8155248483.512679        -13831435514.23022        891791836.215064          
-8162111818.5739          -13843287528.16844        892533897.1925259         
-8168974826.252582        -13855139229.21545        893275948.9958162         
-8175837512.204647        -13866990614.50126        894017991.5017872         
-8182699882.199064        -13878841683.77629        894760024.5977039         
-8189561941.515738        -13890692438.60842        895502048.2350483         
-8196423694.95985         -13902542882.11843        896244062.4265137         
-8203285146.914425        -13914393019.63367        896986067.1964445         
-8210146299.174801        -13926242860.34546        897728062.5795679         
-8217007145.887546        -13938092413.45574        898470048.9633036         
-8223867678.702394        -13949941680.98697        899212027.1216087         
-8230727892.489534        -13961790662.58009        899953997.7353926         
-8237587782.674009        -13973639358.43517        900695961.3506746         
-8244447343.947386        -13985487768.26347        901437918.4430389         
-8251306570.658756        -13997335890.45338        902179869.4074354         
-8258165457.7186          -14009183722.02876        902921814.5028639         
-8265024001.289362        -14021031259.90104        903663753.7650623         
-8271882196.397861        -14032878502.76035        904405687.0384388         
-8278740033.335863        -14044725446.02864        905147614.3546667         
-8285597505.223249        -14056572077.57741        905889535.8095207         
-8292454611.5792          -14068418384.49544        906631451.1707277         
-8299311355.219496        -14080264355.66673        907373359.9485874         
-8306167741.004936        -14092109981.44202        908115261.5060129         
-8313023775.714789        -14103955253.63406        908857155.1046972         
-8319879468.1555          -14115800166.13811        909599039.9108753         
-8326734828.630936        -14127644716.73381        910340914.9739532         
-8333589864.641623        -14139488908.26077        911082779.385437          
-8340444578.098825        -14151332741.69904        911824632.6933842         
-8347298973.243401        -14163176214.0889         912566474.6501598         
-8354153057.360056        -14175019324.73305        913308304.9260073         
-8361006837.417269        -14186862075.88204        914050123.2149105         
-8367860319.023186        -14198704471.53778        914791929.3099241         
-8374713506.439542        -14210546516.71879        915533723.1078157         
-8381566402.939028        -14222388217.46516        916275504.5637798         
-8388419010.256283        -14234229582.19645        917017273.626955          
-8395271324.073797        -14246070621.13763        917759030.4244442         
-8402123334.338354        -14257911338.06676        918500775.5508661         
-8408975034.008371        -14269751730.89745        919242509.6396561         
-8415826418.710453        -14281591797.22369        919984233.1318722         
-8422677484.610893        -14293431534.40841        920725946.3529358         
-8429528228.429539        -14305270938.8949         921467649.5386209         
-8436378648.132662        -14317110006.24344        922209342.8119307         
-8443228743.650821        -14328948732.14948        922951026.1271029         
-8450078515.849195        -14340787114.84092        923692699.2385874         
-8456927961.48944         -14352625153.76779        924434361.9964561         
-8463777075.91936         -14364462842.20117        925176014.5562363         
-8470625860.221533        -14376300171.03767        925917656.9386635         
-8477474318.813162        -14388137133.64847        926659288.9549065         
-8484322457.054676        -14399973725.64805        927400910.3330412         
-8491170280.72139         -14411809944.29641        928142520.7737484         
-8498017796.035638        -14423645788.44908        928884119.9540167         
-8504865009.67795         -14435481259.43397        929625707.4885874         
-8511711926.477684        -14447316362.88874        930367282.9470825         
-8518558544.272894        -14459151104.9283         931108846.2185526         
-8525404859.08736         -14470985485.21483        931850397.5522861         
-8532250870.50036         -14482819501.96187        932591937.1010885         
-8539096578.736921        -14494653154.81557        933333464.9051952         
-8545941983.206932        -14506486443.77757        934074980.9736385         
-8552787082.71076         -14518319368.31051        934816485.2877331         
-8559631876.17938         -14530151927.18772        935557977.7553892         
-8566476363.226397        -14541984119.60949        936299458.1289234         
-8573320541.620901        -14553815946.87734        937040926.0421534         
-8580164403.782022        -14565647407.03006        937782381.386342          
-8587007944.509236        -14577478490.58776        938523824.1671362         
-8593851164.461575        -14589309187.23332        939265254.1095057         
-8600694067.159121        -14601139488.21432        940006670.7230167         
-8607536657.875233        -14612969385.96875        940748073.4021845         
-8614378943.621191        -14624798874.12627        941489461.4649105         
-8621220933.33963         -14636627948.16702        942230834.1524744         
-8628062637.406204        -14648456607.28767        942972190.6050386         
-8634904063.295042        -14660284855.55463        943713530.0245514         
-8641745212.967253        -14672112694.93516        944454852.0853424         
-8648586090.827728        -14683940123.47892        945196156.6707268         
-8655426704.261816        -14695767141.52837        945937443.5943069         
-8662267060.271517        -14707593752.35455        946678712.7072935         
-8669107164.423264        -14719419960.97428        947419963.9716387         
-8675947020.829117        -14731245773.42262        948161197.4623461         
-8682786632.461292        -14743071196.75574        948902413.3189602         
-8689626000.521677        -14754896240.39038        949643611.6783724         
-8696465119.847107        -14766720915.36694        950384792.8600979         
-8703303979.409264        -14778545225.98985        951125957.6416664         
-8710142571.027069        -14790369170.5327         951867106.814558          
-8716980888.94153         -14802192746.61411        952608240.951108          
-8723818927.803711        -14814015951.14722        953349360.4703999         
-8730656682.825117        -14825838779.59122        954090465.6516008         
-8737494150.619404        -14837661225.96851        954831556.5996733         
-8744331330.072086        -14849483283.91838        955572633.1806355         
-8751168221.40707         -14861304949.16795        956313694.9879894         
-8758004821.268383        -14873126218.19824        957054741.6436844         
-8764841125.710091        -14884947081.03891        957795773.0012112         
-8771677137.277149        -14896767525.40985        958536788.7118082         
-8778512862.529694        -14908587541.64326        959277788.1688519         
-8785348309.652145        -14920407122.58375        960018770.6480303         
-8792183487.866238        -14932226263.14215        960759735.3773642         
-8799018407.366951        -14944044960.37517        961500681.5558386         
-8805853079.205109        -14955863214.47606        962241608.3293905         
-8812687512.78019         -14967681030.66651        962982514.8253222         
-8819521710.606796        -14979498415.25903        963723400.5335102         
-8826355673.526337        -14991315368.87327        964464265.3454781         
-8833189405.769028        -15003131891.53934        965205109.1100492         
-8840022911.861633        -15014947985.44391        965945931.6311092         
-8846856195.058914        -15026763653.77413        966686732.7544813         
-8853689257.425869        -15038578899.73537        967427512.3748808         
-8860522100.465397        -15050393726.28279        968168270.3914022         
-8867354725.567421        -15062208137.10058        968909006.6238928         
-8874187131.364616        -15074022138.05553        969649720.8502512         
-8881019310.337387        -15085835731.51036        970390413.1754093         
-8887851256.713509        -15097648912.07629        971131083.8648453         
-8894682969.87038         -15109461673.17089        971871732.9429131         
-8901514451.467239        -15121274009.20659        972612360.2478962         
-8908345704.518574        -15133085915.1296         973352965.5171318         
-8915176733.542597        -15144897386.38842        974093548.4111443         
-8922007544.905941        -15156708419.60021        974834108.5004539         
-8928838146.434246        -15168519014.4619         975574645.2299852         
-8935668543.13294         -15180329174.87425        976315158.0775423         
-8942498734.846642        -15192138901.94182        977055646.9518032         
-8949328724.344345        -15203948192.44788        977796111.9103422         
-8956158517.779419        -15215757045.12313        978536552.8819141         
-8962988121.415762        -15227565461.31271        979276969.770318          
-8969817540.648216        -15239373443.9111         980017362.5232439         
-8976646780.013756        -15251180996.77026        980757731.1335478         
-8983475843.498745        -15262988124.85069        981498075.59305           
-8990304733.826839        -15274794835.70764        982238395.8327065         
-8997133447.745335        -15286601138.76125        982978691.9236755         
-9003961976.621294        -15298407037.00212        983718964.3569708         
-9010790314.97974         -15310212527.95918        984459213.6063251         
-9017618459.828915        -15322017609.01291        985199439.916667          
-9024446408.564629        -15333822277.26737        985939643.3826084         
-9031274159.044882        -15345626528.7453         986679823.9705963         
-9038101710.375834        -15357430358.33126        987419981.4911919         
-9044929063.753515        -15369233760.75509        988160115.5381947         
-9051756221.48521         -15381036732.98943        988900225.459341          
-9058583182.101471        -15392839272.72218        989640310.6635532         
-9065409943.598713        -15404641371.17562        990380370.8126507         
-9072236510.449078        -15416443017.40823        991120405.3856134         
-9079062891.091383        -15428244203.15633        991860413.6301146         
-9085889095.606617        -15440044922.73835        992600394.7027121         
-9092715135.156191        -15451845172.65928        993340347.739027          
